sample_id,rms_acceleration_mps2,dominant_frequency_hz,peak_acceleration_mps2,vibration_hazard_label
SIM_VIB_03294,0.17254,13.078,0.55626,0
SIM_VIB_03295,0.15156,8.2751,0.63195,0
SIM_VIB_03296,0.08656,6.498,0.36184,0
SIM_VIB_03297,0.17563,7.0279,0.77935,0
SIM_VIB_03298,0.24652,11.9369,0.93297,0
SIM_VIB_03299,0.23643,11.6961,0.55256,0
SIM_VIB_03300,0.1488,7.6884,0.53368,0
SIM_VIB_03301,0.24134,12.1835,0.61683,0
SIM_VIB_03302,0.03,12.1544,0.40067,0
SIM_VIB_03303,0.23785,10.2455,0.76704,0
SIM_VIB_03304,1.18978,41.7363,3.35103,1
SIM_VIB_03305,0.15564,7.4119,0.68965,0
SIM_VIB_03306,1.02341,52.1911,4.33587,1
SIM_VIB_03307,0.4925,13.9209,2.4028,1
SIM_VIB_03308,1.33601,66.9124,4.85898,1
SIM_VIB_03309,1.79399,49.3957,5.05454,1
SIM_VIB_03310,0.1939,7.3083,0.6108,0
SIM_VIB_03311,0.1738,1.0433,0.61765,0
SIM_VIB_03312,0.08076,8.7763,0.61726,0
SIM_VIB_03313,0.72395,33.0757,2.18653,1
SIM_VIB_03314,0.25572,9.7776,0.62489,0
SIM_VIB_03315,1.69514,24.7562,5.38399,1
SIM_VIB_03316,0.26402,8.7587,0.61306,0
SIM_VIB_03317,2.33611,54.752,6.71072,1
SIM_VIB_03318,0.21507,10.0091,0.52783,0
SIM_VIB_03319,0.42911,21.6693,1.86193,1
SIM_VIB_03320,0.20425,1.0,0.63026,0
SIM_VIB_03321,0.24375,12.5894,0.83661,0
SIM_VIB_03322,1.84847,50.8481,3.3515,1
SIM_VIB_03323,0.28367,7.8865,0.63706,0
SIM_VIB_03324,0.51563,31.0793,2.41743,1
SIM_VIB_03325,0.627,32.3533,1.98924,1
SIM_VIB_03326,1.7255,41.5053,3.9495,1
SIM_VIB_03327,0.23757,6.6429,0.70988,0
SIM_VIB_03328,1.50357,21.0924,4.72904,1
SIM_VIB_03329,0.26958,11.3635,0.5641,0
SIM_VIB_03330,0.19738,8.5897,0.45475,0
SIM_VIB_03331,0.24343,13.7839,0.75921,0
SIM_VIB_03332,0.1882,9.7593,0.63261,0
SIM_VIB_03333,0.19286,5.7015,0.65987,0
SIM_VIB_03334,0.16925,16.0324,0.6334,0
SIM_VIB_03335,1.36224,53.1145,3.9955,1
SIM_VIB_03336,0.32183,14.7053,0.80562,0
SIM_VIB_03337,1.10181,36.1487,2.94083,1
SIM_VIB_03338,0.90294,56.958,2.72279,1
SIM_VIB_03339,0.30659,14.144,0.84208,0
SIM_VIB_03340,0.69935,28.3261,2.14472,1
SIM_VIB_03341,0.64659,27.4961,1.51978,1
SIM_VIB_03342,0.925,27.8877,2.78266,1
SIM_VIB_03343,0.09158,1.0,0.33195,0
SIM_VIB_03344,0.04022,8.0005,0.62798,0
SIM_VIB_03345,0.85304,9.0007,2.53782,1
SIM_VIB_03346,1.66634,42.7579,5.32212,1
SIM_VIB_03347,0.18744,7.7403,0.52874,0
SIM_VIB_03348,0.22953,7.1669,0.70875,0
SIM_VIB_03349,0.3575,7.9173,1.15117,0
SIM_VIB_03350,0.22969,10.3212,0.72008,0
SIM_VIB_03351,0.27263,2.3158,0.91749,0
SIM_VIB_03352,0.1539,22.8162,0.59089,0
SIM_VIB_03353,0.31936,9.032,0.63633,0
SIM_VIB_03354,0.16513,17.9674,0.88709,0
SIM_VIB_03355,1.04281,38.7624,4.40472,1
SIM_VIB_03356,1.68386,42.2611,4.48574,1
SIM_VIB_03357,0.30677,13.5475,0.84863,0
SIM_VIB_03358,1.46545,50.0254,4.83854,1
SIM_VIB_03359,0.24435,10.8462,0.74138,0
SIM_VIB_03360,0.29746,9.0172,0.75308,0
SIM_VIB_03361,0.19301,10.9131,0.72275,0
SIM_VIB_03362,0.52426,22.2218,2.03579,1
SIM_VIB_03363,0.16582,11.259,0.45507,0
SIM_VIB_03364,0.92828,27.2768,2.84931,1
SIM_VIB_03365,0.65,58.7191,3.26177,1
SIM_VIB_03366,0.26809,13.3297,0.9077,0
SIM_VIB_03367,0.1773,7.7409,0.64855,0
SIM_VIB_03368,2.13161,47.0691,6.5762,1
SIM_VIB_03369,1.43287,41.5692,3.46562,1
SIM_VIB_03370,0.17307,5.2417,0.61661,0
SIM_VIB_03371,0.60156,27.572,2.15294,1
SIM_VIB_03372,1.63695,56.0016,3.77682,1
SIM_VIB_03373,0.66663,34.4611,2.1855,1
SIM_VIB_03374,0.56165,22.4146,0.96942,1
SIM_VIB_03375,1.66752,50.5616,4.6652,1
SIM_VIB_03376,0.22721,9.0411,0.45375,0
SIM_VIB_03377,0.73205,8.8124,1.84076,1
SIM_VIB_03378,0.14636,8.774,0.40548,0
SIM_VIB_03379,0.20641,10.3507,0.63689,0
SIM_VIB_03380,0.23693,13.2313,0.61293,0
SIM_VIB_03381,0.2395,15.4565,0.69717,0
SIM_VIB_03382,0.12204,9.1705,0.56672,0
SIM_VIB_03383,0.65426,22.1019,2.12315,1
SIM_VIB_03384,2.39561,14.648,4.32563,1
SIM_VIB_03385,0.28217,2.0643,0.56885,0
SIM_VIB_03386,0.31325,8.8532,0.93233,0
SIM_VIB_03387,0.58448,19.1158,2.04219,1
SIM_VIB_03388,1.35952,35.4516,2.82425,1
SIM_VIB_03389,0.21442,2.2541,0.58361,0
SIM_VIB_03390,0.8278,7.8416,2.4156,1
SIM_VIB_03391,0.1702,3.6392,0.39536,0
SIM_VIB_03392,0.50356,14.7275,1.85677,1
SIM_VIB_03393,0.65998,19.8966,2.01748,1
SIM_VIB_03394,0.4214,12.417,1.25106,0
SIM_VIB_03395,0.08759,6.3359,0.28346,0
SIM_VIB_03396,0.24718,7.4754,0.55304,0
SIM_VIB_03397,0.27859,8.8502,0.70056,0
SIM_VIB_03398,0.91999,25.1274,2.19149,1
SIM_VIB_03399,1.68512,36.3812,5.10894,1
SIM_VIB_03400,0.17355,9.9386,0.65686,0
SIM_VIB_03401,0.19013,6.6032,0.5435,0
SIM_VIB_03402,0.14291,6.362,0.64438,0
SIM_VIB_03403,0.20527,9.9884,0.48048,0
SIM_VIB_03404,0.17543,12.1809,0.41399,0
SIM_VIB_03405,0.69432,18.5942,2.08393,1
SIM_VIB_03406,0.81124,11.9914,2.15721,1
SIM_VIB_03407,0.13029,7.9969,0.34034,0
SIM_VIB_03408,0.31122,8.3738,0.73587,0
SIM_VIB_03409,0.1668,10.7559,0.61148,0
SIM_VIB_03410,0.47339,22.5858,1.24006,1
SIM_VIB_03411,0.17538,4.8244,0.55504,0
SIM_VIB_03412,1.1683,19.8771,3.18641,1
SIM_VIB_03413,0.24656,12.1185,0.71075,0
SIM_VIB_03414,1.0201,16.965,2.06281,1
SIM_VIB_03415,0.97676,48.771,3.19617,1
SIM_VIB_03416,0.25512,3.7183,0.73218,0
SIM_VIB_03417,0.41141,9.9646,1.23075,0
SIM_VIB_03418,0.22107,7.5512,0.51872,0
SIM_VIB_03419,1.16363,21.8984,3.07344,1
SIM_VIB_03420,0.78878,16.2901,2.57047,1
SIM_VIB_03421,0.38165,6.29,1.227,0
SIM_VIB_03422,0.39834,5.2642,1.04197,0
SIM_VIB_03423,0.29889,1.0,0.84581,0
SIM_VIB_03424,0.16049,1.0,0.35813,0
SIM_VIB_03425,0.11429,8.4331,0.30193,0
SIM_VIB_03426,0.30525,13.0322,0.46811,0
SIM_VIB_03427,0.42511,32.9552,1.76193,1
SIM_VIB_03428,0.30794,8.9807,0.81028,0
SIM_VIB_03429,0.72336,5.0,1.79193,1
SIM_VIB_03430,0.65671,20.427,1.46268,1
SIM_VIB_03431,0.68498,33.589,1.7334,1
SIM_VIB_03432,1.89581,24.3768,5.50284,1
SIM_VIB_03433,0.20278,16.9939,0.71435,0
SIM_VIB_03434,0.22504,12.5473,0.53982,0
SIM_VIB_03435,1.61824,33.714,4.64452,1
SIM_VIB_03436,0.83438,26.7764,2.39175,1
SIM_VIB_03437,0.05142,12.5601,0.42112,0
SIM_VIB_03438,0.64537,16.6194,1.98618,1
SIM_VIB_03439,0.31032,12.3955,0.84213,0
SIM_VIB_03440,0.30917,8.2919,0.96449,0
SIM_VIB_03441,0.22815,13.2444,0.48767,0
SIM_VIB_03442,0.06817,14.5442,0.64344,0
SIM_VIB_03443,1.52677,32.0563,3.99763,1
SIM_VIB_03444,0.53515,30.7365,1.52915,1
SIM_VIB_03445,0.35154,15.5943,0.90737,0
SIM_VIB_03446,0.25067,14.361,0.80404,0
SIM_VIB_03447,0.13981,6.9288,0.45323,0
SIM_VIB_03448,0.2068,7.4467,0.67818,0
SIM_VIB_03449,0.90027,5.0,2.02322,1
SIM_VIB_03450,0.18654,15.0804,0.68475,0
SIM_VIB_03451,1.58818,53.7229,3.45942,1
SIM_VIB_03452,0.19727,13.3926,0.58934,0
SIM_VIB_03453,0.26808,9.9543,0.72453,0
SIM_VIB_03454,0.27978,2.9701,0.6728,0
SIM_VIB_03455,0.41561,7.2077,0.92406,0
SIM_VIB_03456,0.11925,6.9171,0.48019,0
SIM_VIB_03457,0.3178,5.4663,0.91211,0
SIM_VIB_03458,0.29716,10.2704,0.6255,0
SIM_VIB_03459,0.18915,14.9133,0.57487,0
SIM_VIB_03460,0.74781,22.1955,2.04347,1
SIM_VIB_03461,0.60797,16.9554,1.90214,1
SIM_VIB_03462,0.07789,5.782,0.26011,0
SIM_VIB_03463,1.46557,71.9785,3.84791,1
SIM_VIB_03464,0.60364,20.0596,1.19769,1
SIM_VIB_03465,0.27296,4.3879,0.66685,0
SIM_VIB_03466,0.26134,5.1714,0.72089,0
SIM_VIB_03467,0.24511,9.9798,0.44739,0
SIM_VIB_03468,0.2564,12.181,0.42822,0
SIM_VIB_03469,0.221,10.7099,0.80163,0
SIM_VIB_03470,0.19833,13.6475,0.58895,0
SIM_VIB_03471,1.11652,32.3677,2.31246,1
SIM_VIB_03472,0.2942,10.2949,0.86201,0
SIM_VIB_03473,0.21713,4.595,0.6563,0
SIM_VIB_03474,0.09283,6.3917,0.36596,0
SIM_VIB_03475,0.22245,6.8926,0.69915,0
SIM_VIB_03476,0.24475,15.8575,0.69478,0
SIM_VIB_03477,0.79476,19.8543,2.00062,1
SIM_VIB_03478,0.2216,9.4307,0.71345,0
SIM_VIB_03479,0.29744,12.3827,0.88196,0
SIM_VIB_03480,0.31965,7.6697,1.0017,0
SIM_VIB_03481,0.16167,14.7244,0.36385,0
SIM_VIB_03482,0.65851,13.1001,2.06487,1
SIM_VIB_03483,0.28501,2.4424,0.83379,0
SIM_VIB_03484,1.75237,33.9018,5.88568,1
SIM_VIB_03485,0.13707,13.0364,0.56604,0
SIM_VIB_03486,1.46592,42.5261,4.05133,1
SIM_VIB_03487,0.24216,8.7606,0.6992,0
SIM_VIB_03488,0.14781,7.1328,0.32696,0
SIM_VIB_03489,1.36274,55.1446,6.12492,1
SIM_VIB_03490,0.24904,15.2143,0.70927,0
SIM_VIB_03491,0.33228,15.7212,1.12953,0
SIM_VIB_03492,1.60437,27.4848,3.74494,1
SIM_VIB_03493,0.71799,16.7453,1.70321,1
SIM_VIB_03494,0.66659,5.0948,1.54107,1
SIM_VIB_03495,1.14298,47.6091,3.65919,1
SIM_VIB_03496,0.33369,8.6577,1.12264,0
SIM_VIB_03497,0.24816,12.3707,0.56486,0
SIM_VIB_03498,0.27126,10.5327,0.95511,0
SIM_VIB_03499,0.99485,80.0,3.75239,1
SIM_VIB_03500,0.11579,3.7025,0.58674,0
SIM_VIB_03501,0.21636,12.8132,0.49359,0
SIM_VIB_03502,1.62107,16.5338,5.09181,1
SIM_VIB_03503,0.48818,21.2203,1.2527,1
SIM_VIB_03504,1.20966,46.242,3.9685,1
SIM_VIB_03505,1.20057,45.3325,3.15511,1
SIM_VIB_03506,1.99365,35.9668,5.75388,1
SIM_VIB_03507,1.18125,49.8352,3.50452,1
SIM_VIB_03508,0.18167,15.7693,0.46633,0
SIM_VIB_03509,0.94264,5.0,3.07293,1
SIM_VIB_03510,0.74033,16.0848,1.81853,1
SIM_VIB_03511,0.24066,8.7613,0.6987,0
SIM_VIB_03512,0.18066,11.0168,0.54186,0
SIM_VIB_03513,0.55593,7.8341,1.51733,1
SIM_VIB_03514,0.44712,34.4971,1.82126,1
SIM_VIB_03515,0.23845,13.3715,0.41853,0
SIM_VIB_03516,0.12164,7.185,0.58033,0
SIM_VIB_03517,0.13379,11.3406,0.48985,0
SIM_VIB_03518,0.5184,19.4738,2.10943,1
SIM_VIB_03519,0.16868,8.2013,0.48872,0
SIM_VIB_03520,0.25442,2.135,0.50909,0
SIM_VIB_03521,0.20869,12.709,0.80036,0
SIM_VIB_03522,0.25881,4.5623,0.64378,0
SIM_VIB_03523,0.26403,9.1951,0.6718,0
SIM_VIB_03524,0.66323,9.6733,1.81821,1
SIM_VIB_03525,0.25356,8.03,0.81628,0
SIM_VIB_03526,0.3638,10.8993,0.81099,0
SIM_VIB_03527,0.14898,11.9306,0.48388,0
SIM_VIB_03528,0.32686,5.0001,1.00171,0
SIM_VIB_03529,1.07376,16.4334,2.68024,1
SIM_VIB_03530,0.15994,7.7272,0.56499,0
SIM_VIB_03531,0.68036,17.6494,1.6341,1
SIM_VIB_03532,0.64993,18.5813,1.64327,1
SIM_VIB_03533,0.16846,9.8127,0.46925,0
SIM_VIB_03534,0.25501,8.4003,0.68832,0
SIM_VIB_03535,0.33666,15.1708,1.03975,1
SIM_VIB_03536,0.2159,16.779,0.39234,0
SIM_VIB_03537,0.5514,29.7341,1.43635,1
SIM_VIB_03538,0.71028,20.5733,1.69536,1
SIM_VIB_03539,0.26385,8.0601,0.79436,0
SIM_VIB_03540,0.18346,9.066,0.45823,0
SIM_VIB_03541,0.20607,7.2663,0.75681,0
SIM_VIB_03542,0.74062,13.0071,2.17851,1
SIM_VIB_03543,0.2554,11.926,0.75808,0
SIM_VIB_03544,0.28755,4.8611,0.62443,0
SIM_VIB_03545,1.61081,38.6788,4.65867,1
SIM_VIB_03546,0.86687,24.4564,1.95021,1
SIM_VIB_03547,0.34814,10.8212,0.95604,0
SIM_VIB_03548,0.05972,7.9846,0.48384,0
SIM_VIB_03549,0.26305,8.7488,0.72777,0
SIM_VIB_03550,0.2209,10.0902,0.42974,0
SIM_VIB_03551,0.68433,22.6785,2.08543,1
SIM_VIB_03552,0.22629,7.2519,0.57926,0
SIM_VIB_03553,0.31127,15.8956,0.94442,0
SIM_VIB_03554,0.92498,21.2238,2.87825,1
SIM_VIB_03555,1.59599,41.1095,3.87715,1
SIM_VIB_03556,0.13981,10.2739,0.325,0
SIM_VIB_03557,1.4642,50.4368,3.39603,1
SIM_VIB_03558,0.17188,7.9055,0.46126,0
SIM_VIB_03559,1.89943,38.0511,4.52284,1
SIM_VIB_03560,0.52226,23.647,1.47174,1
SIM_VIB_03561,0.60093,15.4719,1.67891,1
SIM_VIB_03562,0.2082,5.6845,0.62792,0
SIM_VIB_03563,0.18703,12.6095,0.6827,0
SIM_VIB_03564,0.25947,7.6644,0.53508,0
SIM_VIB_03565,1.32703,33.7622,4.27108,1
SIM_VIB_03566,0.32854,5.0825,0.75965,0
SIM_VIB_03567,1.85633,62.2341,5.18988,1
SIM_VIB_03568,0.68964,66.3197,4.54045,1
SIM_VIB_03569,0.22139,16.0763,0.65584,0
SIM_VIB_03570,0.60786,5.0,1.83511,1
SIM_VIB_03571,0.25516,1.0,0.50486,0
SIM_VIB_03572,0.14172,12.0694,0.67591,0
SIM_VIB_03573,0.29972,13.6034,0.61827,0
SIM_VIB_03574,1.5213,37.336,4.89524,1
SIM_VIB_03575,0.24042,4.4548,0.48958,0
SIM_VIB_03576,0.22484,10.7654,0.47691,0
SIM_VIB_03577,1.2699,45.3191,3.46894,1
SIM_VIB_03578,0.11952,7.3357,0.50556,0
SIM_VIB_03579,1.23371,45.6565,3.83656,1
SIM_VIB_03580,0.33281,9.2639,1.17637,0
SIM_VIB_03581,2.1376,44.1283,6.2101,1
SIM_VIB_03582,0.32943,10.4063,0.83361,0
SIM_VIB_03583,0.24616,2.5421,0.65075,0
SIM_VIB_03584,1.12695,49.0587,2.96237,1
SIM_VIB_03585,0.1716,9.6466,0.48316,0
SIM_VIB_03586,0.20181,6.3554,0.42287,0
SIM_VIB_03587,0.23212,3.1595,0.62572,0
SIM_VIB_03588,0.33852,5.7834,0.75617,0
SIM_VIB_03589,0.83292,7.4554,1.81975,1
SIM_VIB_03590,0.17274,17.5738,0.72723,0
SIM_VIB_03591,1.85319,44.298,4.19442,1
SIM_VIB_03592,0.20874,12.6,0.47282,0
SIM_VIB_03593,1.54642,45.1327,5.16802,1
SIM_VIB_03594,0.23233,14.9732,0.47603,0
SIM_VIB_03595,0.65946,18.5342,1.88265,1
SIM_VIB_03596,0.29415,16.2066,0.95762,0
SIM_VIB_03597,0.28636,10.8788,0.9206,0
SIM_VIB_03598,1.03025,23.5496,3.53351,1
SIM_VIB_03599,0.23891,19.4444,0.62491,0
SIM_VIB_03600,0.23561,16.2451,0.65701,0
SIM_VIB_03601,0.18245,4.1491,0.47574,0
SIM_VIB_03602,0.24717,10.7776,0.57163,0
SIM_VIB_03603,0.1939,13.6352,0.55576,0
SIM_VIB_03604,0.23048,9.4052,0.6813,0
SIM_VIB_03605,0.23622,2.7395,0.69991,0
SIM_VIB_03606,0.54245,14.3309,1.89333,1
SIM_VIB_03607,0.74184,26.9384,1.72433,1
SIM_VIB_03608,1.07494,14.1843,3.08191,1
SIM_VIB_03609,0.34688,10.1408,0.62107,0
SIM_VIB_03610,1.01172,18.4216,2.3344,1
SIM_VIB_03611,0.15466,6.3486,0.56536,0
SIM_VIB_03612,0.94658,24.4564,2.15349,1
SIM_VIB_03613,1.54689,18.7317,4.77165,1
SIM_VIB_03614,0.22112,18.8768,0.45561,0
SIM_VIB_03615,0.09617,9.8916,0.29825,0
SIM_VIB_03616,0.27005,6.2522,0.88182,0
SIM_VIB_03617,0.21528,12.1453,0.57708,0
SIM_VIB_03618,0.16043,14.7844,0.45048,0
SIM_VIB_03619,0.36377,27.4142,2.28564,1
SIM_VIB_03620,1.05872,63.0402,3.29401,1
SIM_VIB_03621,0.89699,28.0829,4.98081,1
SIM_VIB_03622,0.27117,7.2085,0.68103,0
SIM_VIB_03623,0.61962,17.1074,2.06969,1
SIM_VIB_03624,0.03,8.8347,0.28423,0
SIM_VIB_03625,0.13341,2.484,0.46695,0
SIM_VIB_03626,0.06127,13.6329,0.6337,0
SIM_VIB_03627,0.34854,14.9585,2.52575,1
SIM_VIB_03628,0.57485,28.1165,1.78136,1
SIM_VIB_03629,0.47664,24.8092,1.53098,1
SIM_VIB_03630,0.93889,26.3241,3.0877,1
SIM_VIB_03631,0.60738,15.6359,1.88614,1
SIM_VIB_03632,0.46031,17.4133,1.0437,1
SIM_VIB_03633,0.25848,9.467,0.74751,0
SIM_VIB_03634,0.14895,5.4504,0.37672,0
SIM_VIB_03635,0.18226,7.7803,0.6363,0
SIM_VIB_03636,1.72642,53.3188,4.2447,1
SIM_VIB_03637,1.86412,47.377,4.03918,1
SIM_VIB_03638,0.1956,3.2932,0.52631,0
SIM_VIB_03639,0.14531,11.0894,0.46982,0
SIM_VIB_03640,0.18285,11.1473,0.59709,0
SIM_VIB_03641,1.84524,35.6458,5.11273,1
SIM_VIB_03642,1.46362,55.2595,4.19184,1
SIM_VIB_03643,0.26246,6.413,0.60232,0
SIM_VIB_03644,0.57032,25.2787,1.41456,1
SIM_VIB_03645,0.23932,6.8129,0.77531,0
SIM_VIB_03646,0.1503,10.35,0.56803,0
SIM_VIB_03647,0.24859,9.1376,0.56903,0
SIM_VIB_03648,0.14658,9.0213,0.50394,0
SIM_VIB_03649,0.18469,4.866,0.79768,0
SIM_VIB_03650,2.33308,31.0194,5.43045,1
SIM_VIB_03651,0.83635,20.5794,2.45143,1
SIM_VIB_03652,1.43507,58.5487,4.56462,1
SIM_VIB_03653,0.29542,8.9937,0.93306,0
SIM_VIB_03654,0.66283,10.7795,2.25472,1
SIM_VIB_03655,0.21753,10.5959,0.45577,0
SIM_VIB_03656,2.28202,31.2256,6.77976,1
SIM_VIB_03657,1.04951,23.4719,2.61573,1
SIM_VIB_03658,0.18713,5.219,0.54979,0
SIM_VIB_03659,0.21937,3.3096,0.54155,0
SIM_VIB_03660,0.04508,9.5191,0.66835,0
SIM_VIB_03661,0.11803,9.5303,0.58401,0
SIM_VIB_03662,0.13753,6.1106,0.70282,0
SIM_VIB_03663,0.14227,3.6224,0.41024,0
SIM_VIB_03664,0.9686,74.9564,3.66891,1
SIM_VIB_03665,0.07349,11.2014,0.3818,0
SIM_VIB_03666,0.89858,23.279,2.13927,1
SIM_VIB_03667,0.13061,9.7257,0.42628,0
SIM_VIB_03668,0.73685,31.9178,2.34987,1
SIM_VIB_03669,1.72635,59.3741,4.76162,1
SIM_VIB_03670,0.1836,10.6814,0.38483,0
SIM_VIB_03671,0.22117,19.14,0.69119,0
SIM_VIB_03672,1.88041,12.6604,6.24922,1
SIM_VIB_03673,0.65,26.47,3.50855,1
SIM_VIB_03674,0.25842,15.6987,0.87468,0
SIM_VIB_03675,1.4716,47.4241,2.94557,1
SIM_VIB_03676,0.27005,10.8781,0.49332,0
SIM_VIB_03677,0.03,13.7967,0.55274,0
SIM_VIB_03678,0.18233,7.9271,0.65778,0
SIM_VIB_03679,0.2929,10.5314,0.78577,0
SIM_VIB_03680,0.25118,3.0478,0.73515,0
SIM_VIB_03681,0.40606,12.6152,1.01973,0
SIM_VIB_03682,0.26079,9.0494,0.60492,0
SIM_VIB_03683,0.20768,5.3598,0.55628,0
SIM_VIB_03684,0.23165,9.4478,0.69359,0
SIM_VIB_03685,2.15081,26.8351,6.53746,1
SIM_VIB_03686,0.58335,22.1925,2.39073,1
SIM_VIB_03687,0.31502,13.4871,0.645,0
SIM_VIB_03688,0.18587,13.7476,0.60481,0
SIM_VIB_03689,0.26329,4.2118,0.85689,0
SIM_VIB_03690,0.55511,35.5536,2.4656,1
SIM_VIB_03691,0.73778,19.0108,1.47779,1
SIM_VIB_03692,0.16301,16.9079,0.58171,0
SIM_VIB_03693,0.25721,9.1193,0.67832,0
SIM_VIB_03694,0.85038,41.1699,3.47018,1
SIM_VIB_03695,0.72002,34.8433,1.51727,1
SIM_VIB_03696,0.73119,24.0432,1.94243,1
SIM_VIB_03697,1.68832,68.0818,4.70392,1
SIM_VIB_03698,0.25164,3.7839,0.69825,0
SIM_VIB_03699,0.24184,6.3829,0.72386,0
SIM_VIB_03700,0.59238,5.0,1.38828,1
SIM_VIB_03701,0.22726,11.8041,0.50028,0
SIM_VIB_03702,0.23611,11.6793,0.78837,0
SIM_VIB_03703,0.52383,16.3559,1.68821,1
SIM_VIB_03704,0.10967,13.5183,0.4569,0
SIM_VIB_03705,0.1755,8.2833,0.66588,0
SIM_VIB_03706,2.67027,47.4323,8.17565,1
SIM_VIB_03707,0.56517,24.9387,1.33167,1
SIM_VIB_03708,0.3798,7.9597,1.20251,0
SIM_VIB_03709,0.17788,11.383,0.46396,0
SIM_VIB_03710,1.25627,49.1622,4.13139,1
SIM_VIB_03711,0.15301,10.4473,0.48048,0
SIM_VIB_03712,0.32874,12.6449,1.04117,0
SIM_VIB_03713,1.3189,39.849,5.00007,1
SIM_VIB_03714,0.47818,22.1288,1.55437,1
SIM_VIB_03715,0.18042,3.4735,0.52378,0
SIM_VIB_03716,0.12885,14.4327,0.37205,0
SIM_VIB_03717,0.18067,10.7139,0.56791,0
SIM_VIB_03718,0.1946,2.1538,0.49994,0
SIM_VIB_03719,0.19085,6.056,0.62553,0
SIM_VIB_03720,1.70944,41.8373,4.95185,1
SIM_VIB_03721,0.11901,8.245,0.16342,0
SIM_VIB_03722,0.22066,6.0549,0.42882,0
SIM_VIB_03723,0.19394,11.483,0.63181,0
SIM_VIB_03724,0.21723,12.2521,0.48217,0
SIM_VIB_03725,0.9957,49.5914,5.04102,1
SIM_VIB_03726,0.75223,38.6253,4.75433,1
SIM_VIB_03727,0.16363,3.9868,0.64977,0
SIM_VIB_03728,0.14728,8.4241,0.40868,0
SIM_VIB_03729,0.28611,15.498,0.9941,0
SIM_VIB_03730,0.13111,10.7242,0.68191,0
SIM_VIB_03731,0.35413,12.0948,0.64172,0
SIM_VIB_03732,1.10979,33.051,3.32576,1
SIM_VIB_03733,0.2534,9.1263,0.74962,0
SIM_VIB_03734,0.11665,8.6902,0.48091,0
SIM_VIB_03735,0.63526,28.2405,1.46141,1
SIM_VIB_03736,1.90129,29.5315,6.39828,1
SIM_VIB_03737,0.22784,1.0,0.47831,0
SIM_VIB_03738,0.23836,9.5949,0.72109,0
SIM_VIB_03739,0.3061,12.4633,0.68274,0
SIM_VIB_03740,0.29024,5.0966,0.85973,0
SIM_VIB_03741,0.33482,4.6184,1.14511,0
SIM_VIB_03742,0.22451,11.8745,0.73708,0
SIM_VIB_03743,1.64369,57.4663,5.1813,1
SIM_VIB_03744,0.18602,10.6554,0.52579,0
SIM_VIB_03745,0.36576,1.0,1.06976,0
SIM_VIB_03746,0.27594,5.6059,0.75722,0
SIM_VIB_03747,0.08721,9.9721,0.56969,0
SIM_VIB_03748,0.2107,14.9442,0.62478,0
SIM_VIB_03749,0.16768,6.4686,0.52538,0
SIM_VIB_03750,0.28905,22.1754,0.52912,0
SIM_VIB_03751,0.62855,21.444,1.98114,1
SIM_VIB_03752,0.16625,13.2865,0.68764,0
SIM_VIB_03753,0.77142,28.4941,1.48303,1
SIM_VIB_03754,0.65804,7.8273,1.93196,1
SIM_VIB_03755,0.21595,11.2667,0.54896,0
SIM_VIB_03756,0.22495,6.5144,0.45429,0
SIM_VIB_03757,0.43606,21.108,2.18774,1
SIM_VIB_03758,1.57014,61.2985,4.31642,1
SIM_VIB_03759,0.65554,29.9784,1.60987,1
SIM_VIB_03760,0.05937,12.2299,0.45756,0
SIM_VIB_03761,0.70288,15.0473,1.83127,1
SIM_VIB_03762,0.10698,5.3678,0.81425,0
SIM_VIB_03763,0.30725,10.8578,0.59881,0
SIM_VIB_03764,0.2385,5.5186,0.4565,0
SIM_VIB_03765,0.23113,7.7134,0.61509,0
SIM_VIB_03766,1.96295,38.9713,5.20162,1
SIM_VIB_03767,0.60735,7.64,2.00626,1
SIM_VIB_03768,0.24924,4.6891,0.7119,0
SIM_VIB_03769,0.23981,10.1405,0.56623,0
SIM_VIB_03770,1.07508,26.4617,2.87199,1
SIM_VIB_03771,0.21212,8.6576,0.41642,0
SIM_VIB_03772,0.48456,36.8497,1.42119,1
SIM_VIB_03773,1.27584,38.2753,4.09665,1
SIM_VIB_03774,0.83712,21.5237,2.34537,1
SIM_VIB_03775,0.25909,13.1057,0.64197,0
SIM_VIB_03776,0.25881,7.689,0.63923,0
SIM_VIB_03777,1.00425,26.4067,2.99527,1
SIM_VIB_03778,0.24164,11.784,0.78344,0
SIM_VIB_03779,0.71687,19.2187,1.90618,1
SIM_VIB_03780,0.47108,15.3739,1.59828,1
SIM_VIB_03781,0.43521,27.9631,1.51564,1
SIM_VIB_03782,0.22227,14.0461,0.82388,0
SIM_VIB_03783,0.10951,7.9872,0.27903,0
SIM_VIB_03784,0.17664,8.1567,0.865,0
SIM_VIB_03785,0.49935,42.7255,1.36862,1
SIM_VIB_03786,0.29908,9.4932,0.82007,0
SIM_VIB_03787,0.14355,9.6801,0.75893,0
SIM_VIB_03788,0.31354,5.1722,0.62226,0
SIM_VIB_03789,0.23315,15.4991,0.69337,0
SIM_VIB_03790,0.31186,8.4329,0.81545,0
SIM_VIB_03791,1.09121,11.3639,3.09357,1
SIM_VIB_03792,0.7537,23.3091,1.97842,1
SIM_VIB_03793,0.80163,21.7424,2.43071,1
SIM_VIB_03794,0.20699,8.4478,0.58436,0
